Region,District,Constituency,Sub County,Parish,village
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,NAKATUNYA WARD,MALINGA CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,NAKATUNYA WARD,NURSERY CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,NAKATUNYA WARD,ODEKE CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,NAKATUNYA WARD,WIRE CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,ODERAI/MAJENGO WARD,MAJENGO CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,ODERAI/MAJENGO WARD,ODERAI CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,PAMBA WARD,KISENYI CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,PAMBA WARD,LABOUR LINE CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,PAMBA WARD,MUTUKULA CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,PAMBA WARD,OLD AKISIM
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,PAMBA WARD,OLD MBALE CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL A
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL B
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL C
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL D
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL E
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL F
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL G
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL H
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL I
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL J
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,SENIOR QUARTERS WARD,CELL K
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,BAMUNANIKA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,KAKOMA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,KIRIBEDDA A
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,KIRIBEDDA B
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,KYAMUBBULA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,KYETUME
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,LWEMBWERA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,NJALWE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,KAKOMA II
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,LWEMBWERA II
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAKOMA,NJALWE II
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWEMIBU,KAKOOMBE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWEMIBU,LUMEGERE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWEMIBU,LWAMATENGO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWEMIBU,LWEMIBU A
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWEMIBU,LWEMIBU B
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWEMIBU,LWEMIYAGA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWEMIBU,LWEERA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWEMIBU,TANGIRIZA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,KASAMBYA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,KAZOOBA A
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,KAZOOBA B
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,KIGERE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,LWAMANYONYI
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,LWENGAJU
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,LWENSANKALA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,LWENSEKE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,MAIKALO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,MAKUKULU
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,MIRYANGO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,KASAANA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LWENSANKALA,NYENDO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,MAKOOLE,BYABAZUNGU
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,MAKOOLE,KYAKACUNDA A
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,MAKOOLE,KYAKACUNDA B
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,MAKOOLE,LUYONZA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,MAKOOLE,MAGEEGE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,MAKOOLE,MAKOOLE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,MAKOOLE,NKONGE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,MAKOOLE,RWENZO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,MAKOOLE,KYAKACUNDA CENTRAL
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAMPALA,BUGOLOGOLO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAMPALA,BWITARUME
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAMPALA,KAMPALA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAMPALA,KILOWOZA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAMPALA,KIREEGA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAMPALA,LUGAMBA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,KAMPALA,DDEGEYA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LUBAALE,BWAMUSETA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LUBAALE,KAKINGA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LUBAALE,KINONI
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LUBAALE,KAYONZA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LUBAALE,KYEERA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LUBAALE,LUBAALE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LUBAALE,MAKOOMI
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,LWEMIYAGA,LUBAALE,MIRAMA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,BULONGO,BIGAAGA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,BULONGO,BUTERANIRO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,BULONGO,KABEHWO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,BULONGO,KABUKONGOTE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,BULONGO,BUTERAMIRO B
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,BULONGO,KYAMBOGO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,BULONGO,KYATUBA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,BULONGO,LUKOMA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KYAMBOGO,KAMOSHE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KYAMBOGO,KASHOZIKAMWE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KYAMBOGO,KASUSANO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KYAMBOGO,KIRAMA  A
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KYAMBOGO,KIRAMA  B
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KYAMBOGO,KYAMBOGO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KYAMBOGO,NSOZI
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KYAMBOGO,KIRAMA D
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NABITANGA,BAHIMA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NABITANGA,BUGASHA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NABITANGA,GANTAMA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NABITANGA,KITOOKE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NABITANGA,KYANJA  A
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NABITANGA,KYANJA B
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NABITANGA,NABITANGA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NABITANGA,NTYAZO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,KAMIZIRE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,KANONI
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,KASAMBYA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,KAWUNGERA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,KIGANDO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,LUMEGERE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,LWEMIRAMA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,MERUMERU
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,BWOGERO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,NTUUSI CENTRAL
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,RWEBIRAGO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,SAGAZI
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,SAGAZI  B
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,NTUUSI,SUULA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KABAALE,BUGOOBE  A
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KABAALE,INAGA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KABAALE,RANCH NO. 25 VET.
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KABAALE,KABINGO
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KARUSHONSHOMEZI,BUKIRAGI
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KARUSHONSHOMEZI,IBAALE
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KARUSHONSHOMEZI,KAKINGA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KARUSHONSHOMEZI,KARUSHONSHOMEZI  A
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KARUSHONSHOMEZI,KARUSHONSHOMEZI  B
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KARUSHONSHOMEZI,KEISEBWONGYERA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KARUSHONSHOMEZI,KEWAYA
CENTRAL SOUTH,SSEMBABULE,LWEMIYAGA COUNTY,NTUUSI,KARUSHONSHOMEZI,MIGINA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,KABASANDA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,KALUBUBU
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,KAMULI
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,KASAMBYA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,KIBENGO
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,KIBULALA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,LUSALIRA  A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,LUSALIRA  B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,LUWUNGA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,LWEMBOGO  A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,LWEMBOGO  B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KASAMBYA,NAKATETE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,BITUNTU A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,BITUNTU B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,BUGENGE B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,BUGENGE A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,BUKULULA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,BUYONGO
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,KABULASOKE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,KASAMBYA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,KASAMBYA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,KASANA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,KAYUNGA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,KIRYABULO
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,KITAGABANA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,KITAGABANA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,LWENKAKALA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,MIRAMBI
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,NAKATETE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,NAKATOOKE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,KAYUNGA,NKANDWA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,KASERUTWE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,KAYUNGA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,KAYUNGA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,KITEREDDE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,KYANGABATAYI
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,KYANYINAMUDDU
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,KYEBONGOTOKO A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,KYEBONGOTOKO B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,LUSAANA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,LUUMA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,LUUMA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,LWEMISEGE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,MANYAMA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,MANYAMA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,MUGULUKA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,NSANGALA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MANYAMA,NSANGALA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,KAFUMU
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,KALUBUBU
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,KALUKUNGU
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,KANYOGOGA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,KANYOGOGA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,KANYOGOGA C
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,KIJJU
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,KYABAKAGGA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,KYABAKAGGA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,LUKAKA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,LUKAKA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,MITEETE A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,MITEETE B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,MITEETE C
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,NABIYAGI A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,NABIYAGI B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MITEETE,NAKASEETA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,BIKOKO
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,BUKANA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,KAKONI
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,KATYAZA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,KITEREDDE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,KYAMUGANGA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,LWAMWENDE A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,LWAMWENDE B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,MBAALE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,MISOJO A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,MISOJO B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,NAKAGONGO
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,NSUMBA A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,NSUMBA B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,NAKAGONGO,SOZZI
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MATEETE,KASIRYE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MATEETE,KATIMBA  A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE,MATEETE,KATIMBA  B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,KASAANA WARD,KABULASOKE
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,KASAANA WARD,KASAANA  A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,KASAANA WARD,KASAANA  B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,KASAANA WARD,KASAANA  C
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,KIWUMULO WARD,MATEETE - KIWUMULO
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,KIWUMULO WARD,MATEETE NORTH WEST
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,KIWUMULO WARD,MATEETE SOUTH WEST
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,MATEETE WEST WARD,KYABAJANJA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,MATEETE WEST WARD,MATEETE WEST  A
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,MATEETE WEST WARD,MATEETE WEST  B
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,MATEETE WEST WARD,MATEETE BAMUWANGA
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,MATEETE WEST WARD,MATEETE CENTRAL
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,MATEETE WEST WARD,MATEETE NORTH
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,MATEETE TOWN COUNCIL,MATEETE WEST WARD,MATEETE SOUTH
CENTRAL SOUTH,SSEMBABULE,MAWOGOLA SOUTH COUNTY,LWEBITAKULI,LWEBITAKULI,BUDDEBUTAKYA
